src,tgt,current_line,New Line,Line,abs_src_Length,abs_src_MaxDepDepth,abs_src_MaxDepLength,abs_src_DiffWords,abs_src_Leven,abs_src_WordCount,abs_tgt_Length,abs_tgt_MaxDepDepth,abs_tgt_MaxDepLength,abs_tgt_DiffWords,abs_tgt_Leven,abs_tgt_WordCount,Length_ratio,MaxDepDepth_ratio,MaxDepLength_ratio,DiffWords_ratio,Leven_ratio,WordCount_ratio,abs_src_FreqRank,abs_tgt_FreqRank,FreqRank_ratio,abs_src_FKGL_Grade,abs_tgt_FKGL_Grade,FKGL_Grade_ratio,abs_src_ARI_Grade,abs_tgt_ARI_Grade,ARI_Grade_ratio,similarity,label,"(2, 'label')","(3, 'label')","(4, 'label')","(5, 'label')","(6, 'label')","(7, 'label')","(8, 'label')","(2, 'label').1","(3, 'label').1","(4, 'label').1","(5, 'label').1","(6, 'label').1"
"TfL produces a map indicating which stations are accessible, and since 2004 line maps indicate with a wheelchair symbol those stations that provide step-free access from street level.","Since 2004, maps inside the trains show which stations have step-free access from street level.",195816,197341,28064,183.0,9.0,14.0,9.0,0.58,28.0,95.0,5.0,7.0,2.0,0.58,15.0,0.52,0.56,0.5,0.22,0.58,0.54,8.48,7.73,0.91,13,6,0.46,14,12,0.86,0.7787879705429077,1,1,1,1,1,0,1,1,1,1,1,1,0
"Fabiano Luigi Caruana (born July 30, 1992) is Grandmaster and chess prodigy with dual citizenship of Italy and the United States.","Fabiano Luigi Caruana, (born 30 July 1992 in Miami, Florida), is a chess Grandmaster. He has dual citizenship of Italy and the United States.",44095,44440,286509,129.0,7.0,8.0,7.0,0.79,21.0,70.0,5.0,13.0,8.0,0.79,12.0,0.54,0.71,1.62,1.14,0.79,0.57,10.67,9.72,0.91,12,9,0.75,14,8,0.57,0.8976725339889526,1,1,1,1,1,0,1,1,1,1,1,1,0
"It stood approximately 45 meters (135 ft) in height, and each of the four sides was adorned with sculptural reliefs created by each one of four Greek sculptors - Leochares, Bryaxis, Scopas of Paros and Timotheus.","Each of the four sides was decorated with sculptural reliefs created by one of four Greek sculptors - Bryaxis, Leochares, Scopas and Timotheus.",121645,122608,785,212.0,9.0,18.0,9.0,0.73,36.0,143.0,11.0,6.0,8.0,0.73,23.0,0.67,1.22,0.33,0.89,0.73,0.64,10.94,11.51,1.05,13,11,0.85,14,14,1.0,0.9092468023300172,1,1,1,1,1,0,1,1,1,1,1,1,0
China is one of the world's oldest civilizations and is regarded as the oldest continuous civilization.,Ancient China was one of the first civilizations.,85275,85968,148451,103.0,5.0,10.0,5.0,0.49,16.0,49.0,4.0,3.0,2.0,0.49,8.0,0.48,0.8,0.3,0.4,0.49,0.5,8.7,9.1,1.05,13,6,0.46,12,7,0.58,0.6418339014053345,1,1,1,1,1,0,1,1,1,1,1,1,0
"If you want to enter lists of quotations, put them into our sister project Wikiquote.","If you want to put in lists of what people said, put them into Wikiquote.",91922,92655,88821,85.0,5.0,7.0,2.0,0.71,15.0,73.0,6.0,10.0,1.0,0.71,15.0,0.86,1.2,1.43,0.5,0.71,1.0,8.06,6.3,0.78,7,4,0.57,8,5,0.62,0.7906273603439331,1,1,1,1,1,0,1,1,1,1,1,1,0
"The abundance of some genetic changes within the gene pool can be reduced by natural selection, while other ""more favorable"" mutations may accumulate and result in adaptive evolutionary changes.",This means changes to the DNA or to the chromosomes which carry the DNA.,201966,203535,82172,194.0,6.0,13.0,12.0,0.38,29.0,72.0,7.0,4.0,1.0,0.38,14.0,0.37,1.17,0.31,0.08,0.38,0.48,9.24,8.25,0.89,13,4,0.31,14,5,0.36,0.3036893606185913,0,1,1,1,1,0,1,1,1,1,1,1,0
"Apple's headquarters, in the late-1960s, was at 3 Savile Row in London, known as the Apple Building, which was also home to the Apple Studio.","Apple bought a townhouse at 3 Savile Row in London, and it became Apple's headquarters.",188894,190382,211390,141.0,10.0,6.0,5.0,0.52,25.0,87.0,4.0,12.0,5.0,0.52,15.0,0.62,0.4,2.0,1.0,0.52,0.6,8.6,9.24,1.07,11,8,0.73,13,9,0.69,0.7041780948638916,1,1,1,1,1,0,1,1,1,1,1,1,0
"A second version was released on October 20, 2009.",Versions,94010,94756,269611,50.0,3.0,3.0,2.0,0.24,9.0,8.0,0.0,0.0,1.0,0.24,1.0,0.16,0.17,0.17,0.5,0.24,0.11,6.48,10.71,1.65,7,8,1.14,5,14,2.8,-0.0592653974890708,0,1,1,1,1,0,1,1,1,1,1,1,0
"Iris was replaced by Ingrid, which was used in the 2007 Atlantic hurricane season.",The name Iris was retired anyway. In 2007 the name Ingrid was used instead.,199371,200923,129487,82.0,6.0,5.0,4.0,0.48,14.0,37.0,2.0,3.0,2.0,0.48,7.0,0.45,0.33,0.6,0.5,0.48,0.5,9.57,8.13,0.85,6,2,0.33,9,3,0.33,0.5491405725479126,1,1,1,1,1,0,1,1,1,1,1,1,0
"His real, incomparable gifts first began to make themselves known at the time of St. Petersburg, 1914, when I too came to know him personally.","""His real, incomparable gifts first began to make themselves known at the time of St. Petersburg 1914, when I too came to know him personally.",117419,118347,36366,142.0,9.0,7.0,4.0,0.99,25.0,142.0,7.0,14.0,4.0,0.99,25.0,1.0,0.78,2.0,1.0,0.99,1.0,7.44,7.44,1.0,7,7,1.0,7,7,1.0,0.9330154061317444,1,1,1,1,1,0,1,1,1,1,1,1,0
Chaourse is a commune in the Aisne department in Picardie in northern France.,It is found in the region Picardie in the Aisne department in the north of France.,184710,186172,284214,77.0,6.0,3.0,3.0,0.65,13.0,82.0,6.0,5.0,3.0,0.65,16.0,1.06,1.0,1.67,1.0,0.65,1.23,11.82,8.66,0.73,6,6,1.0,9,6,0.67,0.8577618598937988,1,1,1,1,1,0,1,1,1,1,1,1,0
Koji Arimura is a retired Japanese footballer.,Koji Arimura (born 25 August 1976) is a former Japanese football player.,99565,100353,238528,46.0,2.0,4.0,5.0,0.71,7.0,72.0,4.0,7.0,4.0,0.71,12.0,1.57,2.0,1.75,0.8,0.71,1.71,11.07,8.36,0.76,10,9,0.9,9,8,0.89,0.6180459260940552,1,1,1,1,1,0,1,1,1,1,1,1,0
"Enraged, Wozzeck is about to hit her, when she stops him, saying even her father never dared lay a hand on her.","He is about to hit her when she stops him, saying even her father never dared to hit her.",164643,165942,40368,111.0,6.0,8.0,2.0,0.84,22.0,89.0,7.0,5.0,1.0,0.84,19.0,0.8,1.17,0.62,0.5,0.84,0.86,9.28,6.94,0.75,7,6,0.86,9,6,0.67,0.8518737554550171,1,1,1,1,1,0,1,1,1,1,1,1,0
"Charles Robert ""Chuck"" Gardiner (December 31, 1904 - June 13, 1934) was a Canadian professional ice hockey goaltender who played for the Chicago Black Hawks in the National Hockey League.","Charles Robert Gardiner (December 31, 1904 - June 13, 1934) was a Canadian professional ice hockey goaltender who played for the Chicago Black Hawks in the National Hockey League.",16151,16282,78951,187.0,5.0,12.0,7.0,0.98,30.0,179.0,5.0,12.0,7.0,0.98,29.0,0.96,1.0,1.0,1.0,0.98,0.97,8.89,8.61,0.97,13,13,1.0,14,14,1.0,0.9729768633842468,1,1,1,1,1,0,1,1,1,1,1,1,0
Palladium () is a chemical element with the chemical symbol Pd and an atomic number of 46.,It has the chemical symbol Pd. It has the atomic number 46.,22816,22995,247365,90.0,6.0,4.0,5.0,0.63,17.0,29.0,2.0,4.0,3.0,0.63,6.0,0.32,0.33,1.0,0.6,0.63,0.35,9.78,9.03,0.92,12,3,0.25,8,0,0.0,0.5768860578536987,1,1,1,1,1,0,1,1,1,1,1,1,0
Hesdin-l'Abbé is a commune in the Pas-de-Calais department in the Nord-Pas-de-Calais region of France.,It is found in the region Nord-Pas-de-Calais in the Pas-de-Calais department in the north of France.,136159,137236,53185,102.0,8.0,9.0,5.0,0.64,14.0,100.0,9.0,7.0,2.0,0.64,16.0,0.98,1.12,0.78,0.4,0.64,1.14,10.76,10.6,0.99,12,8,0.67,14,12,0.86,0.9617390632629396,1,1,1,1,1,0,1,1,1,1,1,1,0
The success of A Farewell to Arms made Hemingway financially independent.,The book is called A Farewell to Arms.,76812,77431,268458,73.0,4.0,6.0,4.0,0.49,11.0,38.0,2.0,3.0,0.0,0.49,8.0,0.52,0.5,0.5,0.12,0.49,0.73,9.24,8.36,0.9,10,0,0.0,11,1,0.09,0.5965405702590942,0,1,1,1,1,0,1,1,1,1,1,1,0
"In music, syncopation includes a variety of rhythms which are in some way unexpected in that they deviate from the strict succession of regularly spaced strong and weak beats in a meter (pulse).","More simply, syncopation is a general term for a disturbance or interruption of the regular flow of rhythm; a placement of rhythmic stresses or accents where they wouldnt normally occur.",3066,3086,159056,194.0,8.0,12.0,8.0,0.46,33.0,186.0,7.0,18.0,12.0,0.46,30.0,0.96,0.88,1.5,1.5,0.46,0.91,9.36,9.82,1.05,13,13,1.0,14,14,1.0,0.7737858891487122,0,1,1,1,1,0,1,1,1,1,1,1,0
"Beetles' antennae are primarily organs of smell, but may also be used to feel out a beetle's environment physically.",Beetles also use their antennae to feel things around them.,24386,24579,63149,116.0,5.0,10.0,7.0,0.45,19.0,59.0,4.0,4.0,2.0,0.45,10.0,0.51,0.8,0.4,0.29,0.45,0.53,9.25,8.24,0.89,13,5,0.38,12,7,0.58,0.4523534774780273,1,1,1,1,1,0,1,1,1,1,1,1,0
"Boeing delivered a total of 1,011 Boeing 707s including a smaller, faster model of the aircraft that was marketed as the Boeing 720.","Boeing built a total of 1,010 707s including a smaller, faster version of the plane known as the Boeing 720.",200100,201656,215646,132.0,11.0,5.0,8.0,0.74,23.0,108.0,11.0,5.0,5.0,0.74,20.0,0.82,1.0,1.0,0.62,0.74,0.87,9.38,9.38,1.0,12,9,0.75,13,10,0.77,0.909534990787506,1,1,1,1,1,0,1,1,1,1,1,1,0
Waltenschwil is a municipality in the district of Muri in the canton of Aargau in Switzerland.,Waltenschwil is a municipality of the district of Muri in the canton of Aargau in Switzerland.,60596,61093,55829,94.0,5.0,6.0,6.0,0.98,16.0,94.0,5.0,6.0,6.0,0.98,16.0,1.0,1.0,1.0,1.0,0.98,1.0,11.91,11.91,1.0,10,10,1.0,10,10,1.0,0.9911906719207764,1,1,1,1,1,0,1,1,1,1,1,1,0
"ISBN 0-687-16575-X Hinnells, John R. The Routledge Companion to the Study of Religion (2005).","Hinnells, The Routledge Companion to the Study of Religion, p. 441.",160763,162035,244545,93.0,4.0,15.0,5.0,0.75,14.0,67.0,5.0,7.0,4.0,0.75,11.0,0.72,1.25,0.47,0.8,0.75,0.79,9.79,10.45,1.07,5,6,1.2,9,8,0.89,0.7726519703865051,1,1,1,1,1,0,1,1,1,1,1,1,0
"Seanad Ã ireann is the upper house of the Oireachtas (Irish parliament), which also comprises the President of Ireland and DÃ il Ã ireann (the lower house).","Seanad Ã ireann is the second house of the Irish parliament, the Oireachtas.",133021,134071,180541,156.0,6.0,11.0,7.0,0.58,27.0,76.0,4.0,7.0,3.0,0.58,13.0,0.49,0.67,0.64,0.43,0.58,0.48,11.03,11.52,1.04,13,6,0.46,14,8,0.57,0.7658423781394958,1,1,1,1,1,0,1,1,1,1,1,1,0
The usual wavelength range is from 400 to 700 nanometres (nm).,The usual wavelengths used are between 400 and 700 nanometers.,164794,166094,260834,62.0,4.0,4.0,3.0,0.71,11.0,62.0,4.0,4.0,3.0,0.71,10.0,1.0,1.0,1.0,1.0,0.71,0.91,9.71,10.23,1.05,4,5,1.25,6,8,1.33,0.533633828163147,1,1,1,1,1,0,1,1,1,1,1,1,0
"Administratively, the Visayas is divided into 3 regions, namely Western Visayas, Central Visayas and Eastern Visayas.","Politically, the Visayas are divided into Region VI (Western Visayas), Region VII (Central Visayas), and Region VIII (Eastern Visayas).",161544,162821,170964,117.0,6.0,5.0,5.0,0.74,16.0,135.0,6.0,8.0,5.0,0.74,19.0,1.15,1.0,1.6,1.0,0.74,1.19,11.17,10.99,0.98,12,12,1.0,14,14,1.0,0.6952605247497559,1,1,1,1,1,0,1,1,1,1,1,1,0
"The climate is hot in summer, mild in winter and dry, although rainstorms in catchment areas occasionally cause flooding of the Namoi River.","The climate is hot in summer, mild in winter and dry. Rainstorms occasionally cause flooding of the Namoi River.",150802,151993,198029,140.0,6.0,17.0,7.0,0.87,23.0,55.5,6.0,3.0,4.0,0.87,9.5,0.4,1.0,0.18,0.57,0.87,0.41,8.92,8.81,0.99,12,6,0.5,14,7,0.5,0.8893113732337952,1,1,1,1,1,0,1,1,1,1,1,1,0
It is accessible from the CBBC Channel by pressing red and then selecting CBBC Extra.,"It is accessible from the CBBC Channel by pressing the red button and then selecting ""CBBC extra"".",20904,21072,217649,85.0,5.0,6.0,5.0,0.92,15.0,98.0,4.0,6.0,5.0,0.92,17.0,1.15,0.8,1.0,1.0,0.92,1.13,9.14,8.96,0.98,10,10,1.0,8,10,1.25,0.8648331165313721,1,1,1,1,1,0,1,1,1,1,1,1,0
"1919 & ndash; Dayton Allen, American actor and comedian (d. 2004)","1919 - Dayton Allen, American actor and comedian (died 2004)",203997,205589,279852,65.0,3.0,7.0,3.0,0.9,11.0,60.0,3.0,7.0,3.0,0.9,10.0,0.92,1.0,1.0,1.0,0.9,0.91,10.04,9.19,0.92,8,9,1.12,10,10,1.0,0.8641829490661621,1,1,1,1,1,0,1,1,1,1,1,1,0
"Laurent Clerc (born Louis Laurent Marie Clerc) (26 December 1785 - 18 July 1869) was called ""The Apostle of the deaf in America"" and ""The Father of the Deaf"" by generations of American deaf people.","Laurent Clerc, born Louis Laurent Marie Clerc, (December 26, 1785 in France - July 18, 1869) co-founded the first school for the deaf (people who can not hear) in the United States. Deaf people in America respected Clerc and call him the ""Father of the Deaf"" because he founded the first school for the deaf in America in Hartford, Connecticut.",94375,95123,45777,197.0,7.0,18.0,3.0,0.6,35.0,171.5,7.0,23.0,5.0,0.6,30.0,0.87,1.0,1.28,1.67,0.6,0.86,9.96,9.63,0.97,13,12,0.92,14,14,1.0,0.8798285126686096,1,1,1,1,1,0,1,1,1,1,1,1,0
"Plotters are used primarily in technical drawing and CAD applications, where they have the advantage of working on very large paper sizes while maintaining high resolution.",Usually they are used to print to paper which is very large in size.,4032,4057,160297,172.0,10.0,7.0,8.0,0.39,26.0,68.0,5.0,4.0,1.0,0.39,14.0,0.4,0.5,0.57,0.12,0.39,0.54,8.16,7.23,0.89,13,4,0.31,14,4,0.29,0.4143016040325165,0,1,1,1,1,0,1,1,1,1,1,1,0
She is the daughter of 14-time NHRA Funny Car national champion John Force and his wife Laurie Force.,"Ashley Force (born November 29, 1982) is a funny car drag racer.",182440,183890,224088,101.0,6.0,10.0,2.0,0.35,18.0,64.0,4.0,8.0,2.0,0.35,12.0,0.63,0.67,0.8,1.0,0.35,0.67,8.47,8.83,1.04,8,6,0.75,10,5,0.5,0.4874985814094543,0,1,1,1,1,0,1,1,1,1,1,1,0
"Irondino Ferreira Neto or simply Dininho (born July 23, 1975 in Itapagipe-MG), is a Brazilian central defender.","Irondino Ferreira Neto (born 23 July, 1975) is a Brazilian football player.",9162,9234,69245,111.0,6.0,16.0,9.0,0.68,17.0,75.0,4.0,8.0,4.0,0.68,12.0,0.68,0.67,0.5,0.44,0.68,0.71,12.19,10.83,0.89,11,8,0.73,13,10,0.77,0.7910323739051819,1,1,1,1,1,0,1,1,1,1,1,1,0
"AndrÃ s Arturo GarcÃ a MenÃ ndez (born April 12, 1956), professionally known as Andy GarcÃ a, is a Cuban American actor.","Andy GarcÃ a (born April 12, 1956) is an American actor, born in Cuba.",69083,69644,267195,120.0,5.0,19.0,5.0,0.58,22.0,70.0,4.0,9.0,3.0,0.58,14.0,0.58,0.8,0.47,0.6,0.58,0.64,13.24,8.53,0.64,11,6,0.55,11,5,0.45,0.9199631810188292,1,1,1,1,1,0,1,1,1,1,1,1,0
All those surviving members who had already been made Knights Companions of the Order were retroactively Known as Knights Grand Commanders.,All those surviving members who had already been made Knights Companions of the Order were made Knights Grand Commanders.,135760,136833,181153,139.0,6.0,13.0,5.0,0.92,21.0,121.0,6.0,12.0,4.0,0.92,19.0,0.87,1.0,0.92,0.8,0.92,0.9,9.47,9.29,0.98,10,10,1.0,14,14,1.0,0.9479643106460572,1,1,1,1,1,0,1,1,1,1,1,1,0
"Young Komodo dragons are vulnerable and therefore dwell in trees, safe from predators and cannibalistic adults.","Young Komodo dragons live in trees, where they are safe from adult Komodo dragons and other animals that might eat them.",78084,78717,5521,111.0,7.0,4.0,6.0,0.61,16.0,120.0,9.0,4.0,3.0,0.61,21.0,1.08,1.29,1.0,0.5,0.61,1.31,9.79,9.81,1.0,12,9,0.75,14,12,0.86,0.6719301342964172,1,1,1,1,1,0,1,1,1,1,1,1,0
the Soviet Republics of the former Soviet Union.,The United Kingdom is made of 4 constituent countries.,33131,33393,221006,48.0,3.0,4.0,3.0,0.41,8.0,54.0,3.0,3.0,2.0,0.41,9.0,1.12,1.0,0.75,0.67,0.41,1.12,8.36,7.64,0.91,9,4,0.44,7,7,1.0,0.6154763102531433,0,1,1,1,1,0,1,1,1,1,1,1,0
It is made apparent that Kirara once belonged to Midoriko when they go to her cave for the first time.,"In the anime, Kirara is also known to be Midoriko's pet. Kirara was not Midoriko's pet in the manga.",28899,29131,101524,102.0,5.0,5.0,4.0,0.49,20.0,49.5,4.0,7.0,4.0,0.49,9.5,0.49,0.8,1.4,1.0,0.49,0.47,9.26,11.86,1.28,8,5,0.62,8,4,0.5,0.4582917988300323,0,1,1,1,1,0,1,1,1,1,1,1,0
"As coal was required to heat the salt pans, a coal mining community began to emerge in the area.","As more coal was needed to heat the salt pans, coal mining started in the area.",86903,87602,7960,96.0,4.0,11.0,3.0,0.78,19.0,79.0,4.0,9.0,3.0,0.78,16.0,0.82,1.0,0.82,1.0,0.78,0.84,8.7,8.69,1.0,7,5,0.71,7,5,0.71,0.8667280077934265,1,1,1,1,1,0,1,1,1,1,1,1,0
"After imprisonment in Dartmoor, Maidstone and Lewes prisons, de Valera and his comrades were released under an amnesty in June 1917.","After imprisonment in Dartmoor, Maidstone and Lewes prisons in England, de Valera and other prisoners were released under an amnesty in June 1917.",7641,7700,30649,132.0,6.0,16.0,6.0,0.91,21.0,146.0,6.0,18.0,7.0,0.91,23.0,1.11,1.0,1.12,1.17,0.91,1.1,10.73,10.73,1.0,10,12,1.2,14,14,1.0,0.9691716432571412,1,1,1,1,1,0,1,1,1,1,1,1,0
Cincinnati Red Stockings (1882 & ndash; 1889),It was created in 1869.,44782,45133,119707,45.0,2.0,6.0,2.0,0.35,7.0,23.0,2.0,2.0,1.0,0.35,5.0,0.51,1.0,0.33,0.5,0.35,0.71,10.76,5.97,0.55,2,3,1.5,12,0,0.0,0.2920249104499817,0,1,1,1,1,0,1,1,1,1,1,1,0
"During the 2001 anthrax attacks in the United States, the band altered its website to provide information about the disease after people began simply typing anthrax.com into their browsers.",Other websites,91454,92181,119019,189.0,6.0,12.0,9.0,0.13,29.0,14.0,1.0,1.0,1.0,0.13,2.0,0.07,0.17,0.08,0.11,0.13,0.07,9.01,7.62,0.85,10,9,0.9,12,10,0.83,0.2894071638584137,0,1,1,1,1,0,1,1,1,1,1,1,0
War is any conflict involving the organized use of arms and physical force between countries or other large-scale armed groups.,War is any fighting involving the organized use of arms and harmful force between countries or other large-scale armed groups.,512,512,38672,127.0,8.0,7.0,5.0,0.92,20.0,126.0,10.0,7.0,5.0,0.92,20.0,0.99,1.25,1.0,1.0,0.92,1.0,8.02,8.07,1.01,10,10,1.0,14,14,1.0,0.9875229597091676,1,1,1,1,1,0,1,1,1,1,1,1,0
"While playing with his band in the Bavarian holiday resort of Waging am See, he ran into the restaurateur Sebastian Schuhbeck.","In December of that year he was won his second Michelin star, and in November 2005 he was awarded got a star once again in December 2003, the Five Star Diamond Award by the American Academy of Hospitality Sciences.",205262,206867,107645,126.0,8.0,15.0,7.0,0.41,21.0,214.0,7.0,14.0,5.0,0.41,39.0,1.7,0.88,0.93,0.71,0.41,1.86,10.42,8.19,0.79,12,13,1.08,13,14,1.08,0.585224449634552,0,1,1,1,1,0,1,1,1,1,1,1,0
"Boorowa is a farming town in the South West Slopes of New South Wales, Australia.",Boorowa is a small town in New South Wales.,162693,163982,152594,81.0,6.0,4.0,1.0,0.63,15.0,43.0,4.0,3.0,0.0,0.63,9.0,0.53,0.67,0.75,0.5,0.63,0.6,8.81,7.81,0.89,3,0,0.0,7,1,0.14,0.851219892501831,1,1,1,1,1,0,1,1,1,1,1,1,0
"Christopher John Osgood (born November 26, 1972, in Peace River, Alberta) is a Canadian professional ice hockey goaltender with the Detroit Red Wings of the National Hockey League (NHL).","Christopher John Osgood (born November 26, 1972 in Peace River, Alberta) is a Canadian professional ice hockey goaltender with the Detroit Red Wings of the National Hockey League.",60710,61208,42666,186.0,6.0,14.0,9.0,0.98,29.0,179.0,6.0,13.0,9.0,0.98,28.0,0.96,1.0,0.93,1.0,0.98,0.97,8.85,8.82,1.0,13,13,1.0,14,14,1.0,0.9768728017807008,1,1,1,1,1,0,1,1,1,1,1,1,0
"In 2001, to save the team from folding, Minardi sold it to Australian businessman Paul Stoddart, who ran the team for five years before selling it on to Red Bull in 2005 who renamed it Scuderia Toro Rosso.",Then Stoddart sold the team to the energy drink company Red Bull in 2005. Red Bull renamed the team Scuderia Toro Rosso.,64535,65066,135467,205.0,9.0,11.0,8.0,0.53,38.0,59.5,4.0,10.0,4.0,0.53,11.0,0.29,0.44,0.91,0.5,0.53,0.29,9.28,9.45,1.02,13,5,0.38,14,5,0.36,0.687114953994751,1,1,1,1,1,0,1,1,1,1,1,1,0
There was also a 2 February 2007 press release.,There was also a February 2 2007 press release.,186242,187712,197698,47.0,3.0,7.0,1.0,0.96,9.0,47.0,3.0,7.0,1.0,0.96,9.0,1.0,1.0,1.0,1.0,0.96,1.0,6.83,6.83,1.0,4,4,1.0,4,4,1.0,0.9719379544258118,1,1,1,1,1,0,1,1,1,1,1,1,0
"Ringsted is a city in Emmet County, Iowa, United States.",Ringsted is a city of Iowa in the United States.,138900,139994,219059,56.0,5.0,5.0,2.0,0.77,10.0,48.0,4.0,3.0,1.0,0.77,10.0,0.86,0.8,0.6,0.5,0.77,1.0,9.72,8.41,0.87,6,4,0.67,6,2,0.33,0.7961967587471008,1,1,1,1,1,0,1,1,1,1,1,1,0
"NUTS is thus in some extent similar to the ISO 3166-2 standard, as well as the FIPS 10-4 standard of the United States.","NUTS, in some ways are similar to the ISO 3166-2 standard, as well as the FIPS standard of the United States.",161495,162772,5045,119.0,9.0,10.0,3.0,0.89,23.0,109.0,7.0,7.0,2.0,0.89,21.0,0.92,0.78,0.7,0.67,0.89,0.91,8.54,8.43,0.99,9,7,0.78,10,9,0.9,0.8870726823806763,1,1,1,1,1,0,1,1,1,1,1,1,0
"San Diego Air & Space Museum (SDAM, formerly the San Diego Aerospace Museum) is an aviation and space exploration museum in San Diego, California, USA.","San Diego Aerospace Museum is an aircraft and space exploration museum in San Diego, California, USA.",171873,173238,58537,151.0,6.0,11.0,6.0,0.77,25.0,101.0,5.0,6.0,5.0,0.77,16.0,0.67,0.83,0.55,0.83,0.77,0.64,8.41,8.26,0.98,13,11,0.85,14,12,0.86,0.9673545956611632,1,1,1,1,1,0,1,1,1,1,1,1,0
"They also do not overeat (called binge eating, eating far too much at times).","They also do not overeat (called binge eating, eating far too much at one time).",37223,37522,25029,77.0,3.0,6.0,1.0,0.97,14.0,80.0,4.0,6.0,1.0,0.97,15.0,1.04,1.33,1.0,1.0,0.97,1.07,7.63,7.63,1.0,4,4,1.0,7,7,1.0,0.953993022441864,1,1,1,1,1,0,1,1,1,1,1,1,0
"During and after the American Revolution, he was a minister (ambassador) to Spain and France, helping to fashion American foreign policy and to secure favorable peace terms from the British (the Jay Treaty) and French.","During and after the American Revolution, he was a minister (ambassador) to Spain and France, helping to fashion American foreign policy and to secure favorable peace terms from the British and French.",129363,130388,115515,218.0,7.0,11.0,8.0,0.96,35.0,201.0,6.0,11.0,8.0,0.96,32.0,0.92,0.86,1.0,1.0,0.96,0.91,8.41,7.95,0.95,13,13,1.0,14,14,1.0,0.9558175802230836,1,1,1,1,1,0,1,1,1,1,1,1,0
"The set of all complex numbers is usually denoted by C, or in blackboard bold by mathbb {C}.",The set of all complex numbers is usually written as.,66586,67129,169256,92.0,6.0,7.0,5.0,0.66,18.0,53.0,4.0,7.0,3.0,0.66,10.0,0.58,0.67,1.0,0.6,0.66,0.56,9.5,7.03,0.74,8,6,0.75,7,4,0.57,0.5493379235267639,1,1,1,1,1,0,1,1,1,1,1,1,0
